,REF,CANTIDAD,TOTAL,PRECIO_PROMEDIO,DESCUENTO_PROMEDIO,ITEM,DESCRIPCION,CATEGORIA,SUBCATEGORIA,VIGENCIA,ORIGEN,ESTILO,MATERIAL,ACABADO,PUESTOS,COLOR,ANCHO,ALTO,FONDO,DESC_LARGA,SUBCATEGORIA_POS,COLOR_POS,MATERIAL_POS
408,D00998:00382:00382,4,1720631,770616.6666666666,0.46666658402780964,17583,POLTRONA KANAV,SALAS Y SOFAS,POLTRONAS,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,ROJO,77.0,90.0,82.0,POLTRONA KANAV,POLTRONAS,ROJO,MICROFIBRA
298,D00904:00378:00378,4,1932908,743426.0,0.3499998654876208,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,GRIS,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,GRIS,MICROFIBRA
431,D01291:00070:00070,4,1397858,597335.5,0.42500055702982115,15070,SILLA AUXILIAR BACO,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,50.0,80.0,45.0,SILLA AUXILIAR BACO,POLTRONAS,CAFE,MICROFIBRA
611,XA0273:00001:,4,277215,149846.25,0.5375012512896624,15366,MESA AUX DANNE,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,BLANCO,40.0,45.0,40.0,MESA AUXILIAR DANNE 50CMX49.5 PTA/MAD BL,OTROS,BLANCO,OTRO
197,D00515:00141:00141,4,2933192,2086007.5,0.650000018846546,17746,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,245.0,93.0,166.0,SALA EN L ANDREA IZQUIERDA 2C,OTROS,CAFE,MICROFIBRA
196,D00515:00141:00141,4,2933192,2086007.5,0.650000018846546,17746,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,245.0,93.0,166.0,SALA EN L ANDREA IZQUIERDA 2C,OTROS,CAFE,MICROFIBRA
440,D01291:00129:00129,4,1557774,677294.0,0.42500081205503076,15070,SILLA AUXILIAR BACO,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,NEGRO,50.0,80.0,45.0,SILLA AUXILIAR BACO,POLTRONAS,NEGRO,MICROFIBRA
441,D01291:00129:00129,4,1557774,677294.0,0.42500081205503076,15070,SILLA AUXILIAR BACO,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,NEGRO,50.0,80.0,45.0,SILLA AUXILIAR BACO,POLTRONAS,NEGRO,MICROFIBRA
358,D00991:00071:00071,4,1005795,548489.0,0.5369433115340508,15061,SILLA AUXILIAR KABRA,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,68.0,73.0,54.0,SILLA AUXILIAR KABRA DESCONTINUADO,SILLAS AUXILIARES,CAFE,MICROFIBRA
188,D00514:00405:00405,4,5011904,2149916.0,0.41719769516576466,17745,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,245.0,93.0,166.0,SALA EN L ANDREA DERECHA 2C,OTROS,GRIS,MICROFIBRA
187,D00514:00405:00405,4,5011904,2149916.0,0.41719769516576466,17745,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,245.0,93.0,166.0,SALA EN L ANDREA DERECHA 2C,OTROS,GRIS,MICROFIBRA
1241,XZ0874:00035:,4,980479,466894.25,0.4749994645477035,7111,MESA COM WILMA,COMEDORES,MESAS DE 4P,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,4.0,NEGRO/BLANCO,120.0,75.0,90.0,MESA COMEDOR WILMA NG/BL 2C,MESAS DE 4P,OTRO,VIDRIO
303,D00904:00406:00406,4,1585395,734779.3333333334,0.4500004197476797,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,GRIS,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,GRIS,MICROFIBRA
356,D00991:00069:00069,4,1387676,603337.25,0.4249998342553226,15061,SILLA AUXILIAR KABRA,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,AMARILLO,68.0,73.0,54.0,SILLA AUXILIAR KABRA DESCONTINUADO,SILLAS AUXILIARES,AMARILLO,MICROFIBRA
377,D00992:00071:00071,4,1355754,589458.1666666666,0.3999998020779472,15212,SILLA AUXILIAR KALAP,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,62.0,76.0,70.0,SILLA AUXILIAR KALAP DESCONTINUADO,SILLAS AUXILIARES,CAFE,MICROFIBRA
432,D01291:00070:00070,4,1397858,597335.5,0.42500055702982115,15070,SILLA AUXILIAR BACO,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,50.0,80.0,45.0,SILLA AUXILIAR BACO,POLTRONAS,CAFE,MICROFIBRA
1239,XZ0872:00035:,4,1187155,552165.75,0.4625006791435909,6108,MESA COM WILMA,COMEDORES,MESAS DE 4P,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,4.0,NEGRO/BLANCO,120.0,75.0,90.0,MESA COMEDOR WILMA LARGA NG/BL 2C,MESAS DE 4P,OTRO,VIDRIO
454,D01291:00379:00379,4,1367070,597336.0,0.4398779774062515,15070,SILLA AUXILIAR BACO,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,50.0,80.0,45.0,SILLA AUXILIAR BACO,POLTRONAS,GRIS,MICROFIBRA
1197,XZ0712:00009:,4,644546,319698.25,0.49772211490608664,6036,MESA CTRO WALECA,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,C+M - CLÁSICO + MODERNO,VIDRIO,BRILLANTE,,CAFE,100.0,40.0,40.0,MESA CENTRO WALECA CON PUFF CF 3C,MESAS DE CENTRO,CAFE,VIDRIO
551,XA0167:00136:,4,290102,131864.5,0.45000018958208504,15247,MESA CTRO WACKFEDA,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,C+M - CLÁSICO + MODERNO,VIDRIO,BRILLANTE,,CRISTAL/NEGRO,100.0,40.0,40.0,MESA CENTRO WACKFEDA CRIS TEM NG 2C,MESAS DE CENTRO,OTRO,VIDRIO
750,XA0595:00023:,4,2082429,1343502.5,0.6124999813918591,17801,SALA EN L FARIFAX,SALAS Y SOFAS,SALA EN L,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,219.0,87.0,152.0,SALA EN L FAIRFAX REVERSIBLE GR/CF,OTROS,CAFE,MICROFIBRA
1080,XZ0078-1:00005:,4,3274994,1368594.25,0.39839045555596003,19260,COMEDOR DIVO,COMEDORES,SET 6P,LINEA,IMPORTADO,MODERNO,METAL + VIDRIO,MATE,6.0,NEGRO,140.0,75.0,80.0,COMEDOR DIVO 6P NG 4C,SET 6P,NEGRO,METAL + VIDRIO
455,D01291:00379:00379,4,1367070,597336.0,0.4398779774062515,15070,SILLA AUXILIAR BACO,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,50.0,80.0,45.0,SILLA AUXILIAR BACO,POLTRONAS,GRIS,MICROFIBRA
379,D00992:00081:00081,4,1566895,663140.5,0.40268289523198497,15212,SILLA AUXILIAR KALAP,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,BEIGE,62.0,76.0,70.0,SILLA AUXILIAR KALAP DESCONTINUADO,SILLAS AUXILIARES,BEIGE,MICROFIBRA
557,XA0176:00022:,3,269613,207394.0,0.5666653808692633,15254,MESA CTRO WACAMAN,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,C+M - CLÁSICO + MODERNO,VIDRIO,BRILLANTE,,CRISTAL,100.0,40.0,40.0,MESA CENTRO WACAMAN 1X30X43 CRIS TEM 2C,MESAS DE CENTRO,CRISTAL,VIDRIO
1257,XZ0913:00005:,3,3534206,1901704.6666666667,0.38029000456250683,7195,COMEDOR WARMUND,COMEDORES,SET 6P,LINEA,IMPORTADO,CLÁSICO,METAL + VIDRIO,MATE,6.0,NEGRO,140.0,75.0,80.0,COMEDOR WARMUND 6P NG 3C,SET 6P,NEGRO,METAL + VIDRIO
373,D00991:00440:00440,3,784339,603338.0,0.5666668876594324,15061,SILLA AUXILIAR KABRA,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,68.0,73.0,54.0,SILLA AUXILIAR KABRA DESCONTINUADO,SILLAS AUXILIARES,GRIS,MICROFIBRA
613,XA0274:00170:,3,141095,128267.5,0.6249984407585709,15367,MESA AUX DANOR,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,CRISTAL,40.0,45.0,40.0,MESA AUXILIAR DANOR 40CMX49 LACA RJ,OTROS,CRISTAL,OTRO
371,D00991:00378:00378,3,844673,603337.75,0.5499999585636847,15061,SILLA AUXILIAR KABRA,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,68.0,73.0,54.0,SILLA AUXILIAR KABRA DESCONTINUADO,SILLAS AUXILIARES,GRIS,MICROFIBRA
395,D00998:00068:00068,3,1398308,862973.3333333334,0.42461333547980556,17583,POLTRONA KANAV,SALAS Y SOFAS,POLTRONAS,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,77.0,90.0,82.0,POLTRONA KANAV,POLTRONAS,GRIS,MICROFIBRA
135,D00510:00065:00065,3,1783314,1145904.6666666667,0.4666667597518927,17741,SALA EN L PETIT,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,MODERNO,POLIÉSTER,TEXTILES SUAVES,3.0,GRIS,182.0,90.0,145.0,SALA EN L PETIT DERECHA 2C,OTROS,GRIS,OTRO
284,D00904:00067:00067,3,1187038,690580.25,0.44552523791751797,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,CAFE,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,CAFE,MICROFIBRA
1156,XZ0519:00005:,3,1670544,1421529.3333333333,0.6123753709894768,5001,COMEDOR DIVO,COMEDORES,SET 4P,LINEA,IMPORTADO,CLÁSICO,METAL + VIDRIO,MATE,4.0,NEGRO,120.0,75.0,70.0,COMEDOR DIVO 4P NG 4C,SET 4P,NEGRO,METAL + VIDRIO
492,D05307:00096:00096,3,3902514,2601678.0,0.5000003843673199,17754,SALA MODULAR CESAR,SALAS Y SOFAS,MODULARES,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,7.0,CAFE,245.0,73.0,245.0,SALA MODULAR CESAR 3C,OTROS,CAFE,MICROFIBRA
128,D00127:00021:,3,777994,259331.33333333334,0.0,19211,ESCRITORIO AXIS,ESTUDIO,ESCRITORIOS,LINEA,NACIONAL,MODERNO,MADERA LAMINADA,MATE,1.0,WENGUE,110.0,70.0,60.0,ESCRITORIO AXIS (1C) WG/NG ELW 1832,OTROS,OTRO,MADERA LAMINADA
381,D00992:00096:00096,3,819347,687701.3333333334,0.6,15212,SILLA AUXILIAR KALAP,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,62.0,76.0,70.0,SILLA AUXILIAR KALAP DESCONTINUADO,SILLAS AUXILIARES,CAFE,MICROFIBRA
1116,XZ0269:00001:,3,459402,656287.6666666666,0.7666663111317756,2065,MESA CTRO VAIJARA,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,C+M - CLÁSICO + MODERNO,VIDRIO,BRILLANTE,,BLANCO,100.0,40.0,40.0,MESA CENTRO VAIJARA BL 2C,MESAS DE CENTRO,BLANCO,VIDRIO
29,D00008:00184:00184,3,687531,377081.0,0.3922340292934409,18253,BASE CAMA TAPIZADA,ALCOBAS,BASE CAMA DOBLE,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,,GRIS,150.0,40.0,200.0,BASE CAMA TAPIZADA DOBLE,OTROS,GRIS,MICROFIBRA
1194,XZ0701:00005:,3,290534,232427.0,0.5833329747978219,3084,CARRO WALSH,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,NEGRO,40.0,45.0,40.0,CARRO AUXILIAR WALSH NG 2C,OTROS,NEGRO,OTRO
556,XA0174:00026:,3,278721,179820.0,0.48333333333333334,15253,MESA AUX WAFIA,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,CRISTAL,40.0,45.0,40.0,MESA AUXILIAR WAFIA 50X50 CRISTAL 2C,OTROS,CRISTAL,OTRO
127,D00126:00021:,3,534432,178144.0,0.0,19210,ESCRITORIO AXIS,ESTUDIO,ESCRITORIOS,LINEA,NACIONAL,MODERNO,MADERA LAMINADA,MATE,1.0,WENGUE,110.0,70.0,60.0,ESCRITORIO AXIS (1C) WG/MARFIL ELW 1464,OTROS,OTRO,MADERA LAMINADA
205,D00522:00095:00095,3,2195391,1330540.6666666667,0.45000028810336046,17760,SALA EN LIBI,SALAS Y SOFAS,SALA EN L,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,219.0,87.0,152.0,SALA EN L LIBI PUFF DR 3C DESCONTINUADO,OTROS,GRIS,MICROFIBRA
928,XC0045::,3,1827024,850858.0,0.2842424940471853,19839,COMEDOR NAAMAN,COMEDORES,SET 4P,NOVEDAD,IMPORTADO,MODERNO,CHAPILLA LAMINADA,MATE,4.0,NEGRO,120.0,75.0,70.0,COMEDOR NAAMAN 4P NEGRO 3C,SET 4P,NEGRO,OTRO
932,XC0051::,3,1524504,710080.0,0.28435105903560165,19853,COM  NADIN,COMEDORES,SET 4P,NOVEDAD,IMPORTADO,MODERNO,CHAPILLA LAMINADA,MATE,4.0,NEGRO,120.0,75.0,70.0,COMEDOR NADIR 3P GRIS 2C,SET 4P,NEGRO,OTRO
207,D00522:00405:00405,3,1902673,1463594.6666666667,0.5666666666666667,17760,SALA EN LIBI,SALAS Y SOFAS,SALA EN L,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,219.0,87.0,152.0,SALA EN L LIBI PUFF DR 3C DESCONTINUADO,OTROS,GRIS,MICROFIBRA
1068,XY0871:00002:,3,357978,596627.0,0.7999989943465516,7375,MESA AUX   RASIKA,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,WENGUE,40.0,45.0,40.0,MESA AUXILIAR RASIKA 2 WG 2C,OTROS,OTRO,OTRO
407,D00998:00380:00380,3,1190584,925385.5,0.5566692577601511,17583,POLTRONA KANAV,SALAS Y SOFAS,POLTRONAS,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,77.0,90.0,82.0,POLTRONA KANAV,POLTRONAS,GRIS,MICROFIBRA
289,D00904:00072:00072,2,855004,657695.5,0.35000011403453424,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,GRIS,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,GRIS,MICROFIBRA
391,D00992:00440:00440,2,806570,670315.5,0.39999982918695015,15212,SILLA AUXILIAR KALAP,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,62.0,76.0,70.0,SILLA AUXILIAR KALAP DESCONTINUADO,SILLAS AUXILIARES,GRIS,MICROFIBRA
550,XA0166:00136:,2,112238,132045.0,0.5750009466469764,15246,MESA CTRO WACKFED,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,C+M - CLÁSICO + MODERNO,VIDRIO,BRILLANTE,,CRISTAL/NEGRO,100.0,40.0,40.0,MESA CENTRO WACKFED CRIS TEM NG 2C,MESAS DE CENTRO,OTRO,VIDRIO
1036,XY0097:00001:,2,124961,117167.5,0.4000014628758677,6222,MESA AUX DIZIA,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,BLANCO,40.0,45.0,40.0,MESA AUXILIAR DIZA LAC BL 2C LIQUIDACI�N,OTROS,BLANCO,OTRO
300,D00904:00382:00382,2,855004,657695.5,0.35000011403453424,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,ROJO,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,ROJO,MICROFIBRA
297,D00904:00367:00367,2,687590,687591.0,0.5000006968777091,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,GRIS,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,GRIS,MICROFIBRA
294,D00904:00194:00194,2,966454,743426.0,0.3499998654876208,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,GRIS,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,GRIS,MICROFIBRA
293,D00904:00188:00188,2,966454,743426.0,0.3499998654876208,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,AZUL,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,AZUL,MICROFIBRA
527,XA0086:00016:,2,268772,220994.0,0.39190204258939154,11553,MESA CTRO WELCOME,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,C+M - CLÁSICO + MODERNO,VIDRIO,BRILLANTE,,CROMADO,100.0,40.0,40.0,MESA CENTRO WELCOME OVALADA CROM 2C,MESAS DE CENTRO,OTRO,VIDRIO
241,D00536:00408:00408,2,1187330,1484162.0,0.5999998652438211,17944,SALA EN L EBRAM,SALAS Y SOFAS,SALA EN L,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,219.0,87.0,152.0,SALA EN L EBRAM IZQUIERDA 2C DESCONTINUA,OTROS,GRIS,MICROFIBRA
288,D00904:00071:00071,2,966454,743426.0,0.3499998654876208,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,CAFE,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,CAFE,MICROFIBRA
386,D00992:00378:00378,2,707350,618931.0,0.42499974552894354,15212,SILLA AUXILIAR KALAP,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,62.0,76.0,70.0,SILLA AUXILIAR KALAP DESCONTINUADO,SILLAS AUXILIARES,GRIS,MICROFIBRA
396,D00998:00069:00069,2,698404,698404.0,0.5,17583,POLTRONA KANAV,SALAS Y SOFAS,POLTRONAS,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,AMARILLO,77.0,90.0,82.0,POLTRONA KANAV,POLTRONAS,AMARILLO,MICROFIBRA
499,D05307:00205:00205,2,2601676,2601678.0,0.5000003843673199,17754,SALA MODULAR CESAR,SALAS Y SOFAS,MODULARES,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,7.0,CAFE,245.0,73.0,245.0,SALA MODULAR CESAR 3C,OTROS,CAFE,MICROFIBRA
236,D00535:00440:00440,2,1445813,1632579.0,0.5571996822205847,17943,SALA EN L EBRAM,SALAS Y SOFAS,SALA EN L,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,219.0,87.0,152.0,SALA EN L EBRAM DERECHA 2C DESCONTINUADO,OTROS,GRIS,MICROFIBRA
108,D00077:00195:00195,2,590116,484985.0,0.3916141736342361,19089,CABECERO DINAMARCA,ALCOBAS,TAPIZADOS,NOVEDAD,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,,GRIS,170.0,120.0,12.0,CABECERO DINAMARCA,OTROS,GRIS,MICROFIBRA
495,D05307:00141:00141,2,2835224,3122013.0,0.542397064336472,17754,SALA MODULAR CESAR,SALAS Y SOFAS,MODULARES,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,7.0,CAFE,245.0,73.0,245.0,SALA MODULAR CESAR 3C,OTROS,CAFE,MICROFIBRA
282,D00904:00063:00063,2,910729,700560.5,0.3499997426861089,16898,POLTRONA VACIA NACIONAL,SALAS Y SOFAS,POLTRONAS,LINEA,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,MADERA NATURAL,1.0,AZUL,72.0,79.0,72.0,POLTRONA VACIA,POLTRONAS,AZUL,MICROFIBRA
1050,XY0368:00005:,2,586079,493627.0,0.30025641639747686,225,COMEDOR AVATAR,COMEDORES,SET 4P,LINEA,IMPORTADO,CLÁSICO,METAL + VIDRIO,MATE,4.0,NEGRO,120.0,75.0,70.0,COMEDOR AVATAR 4P NG 3C,SET 4P,NEGRO,METAL + VIDRIO
115,D00101:00130:00130,2,324572,337166.0,0.5159493591604671,19279,CABECERO CEUTA,ALCOBAS,TAPIZADOS,NOVEDAD,MANUFACTURADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,,NEGRO,172.0,122.0,12.0,CABECERO CEUTA,OTROS,NEGRO,SINTÉTICO
162,D00512:00202:00202,2,1832275,1221517.0,0.2500002046635454,17743,SALA  EN L LYNN,SALAS Y SOFAS,MODULARES,DESCONTINUADO,MANUFACTURADO,CLÁSICO,SINTÉTICO,SUPERFICIES MATES,3.0,CAFE,200.0,80.0,110.0,SALA EN L LYNN DERECHA 2C DESCONTINUADO,OTROS,CAFE,SINTÉTICO
560,XA0180:00005:,2,160191,127609.5,0.3716375189706844,15258,MESA AUX WAKITA,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,NEGRO,40.0,45.0,40.0,MESA AUXILIAR WAKITA 45X45X55 CRIS NG,OTROS,NEGRO,OTRO
397,D00998:00070:00070,2,830021,753197.0,0.4500002603339564,17583,POLTRONA KANAV,SALAS Y SOFAS,POLTRONAS,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,77.0,90.0,82.0,POLTRONA KANAV,POLTRONAS,CAFE,MICROFIBRA
385,D00992:00125:00125,2,919555,707350.0,0.35,15212,SILLA AUXILIAR KALAP,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,NARANJA,62.0,76.0,70.0,SILLA AUXILIAR KALAP DESCONTINUADO,SILLAS AUXILIARES,OTRO,MICROFIBRA
206,D00522:00113:00113,2,1222366,1222366.0,0.5,17760,SALA EN LIBI,SALAS Y SOFAS,SALA EN L,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,219.0,87.0,152.0,SALA EN L LIBI PUFF DR 3C DESCONTINUADO,OTROS,CAFE,MICROFIBRA
612,XA0274:00024:,2,179575,128267.5,0.29999922037624643,15367,MESA AUX DANOR,SALAS Y SOFAS,MESAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MADERA+VIDRIO,MATE,,ROJO,40.0,45.0,40.0,MESA AUXILIAR DANOR 40CMX49 LACA RJ,OTROS,ROJO,OTRO
370,D00991:00372:00372,2,789824,575913.5,0.30000016574457433,15061,SILLA AUXILIAR KABRA,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,68.0,73.0,54.0,SILLA AUXILIAR KABRA DESCONTINUADO,SILLAS AUXILIARES,GRIS,MICROFIBRA
364,D00991:00097:00097,2,463245,548489.0,0.5777080306077241,15061,SILLA AUXILIAR KABRA,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,NEGRO,68.0,73.0,54.0,SILLA AUXILIAR KABRA DESCONTINUADO,SILLAS AUXILIARES,NEGRO,MICROFIBRA
376,D00992:00070:00070,2,778085,648404.0,0.39999984577516484,15212,SILLA AUXILIAR KALAP,SALAS Y SOFAS,SILLAS AUXILIARES,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,CAFE,62.0,76.0,70.0,SILLA AUXILIAR KALAP DESCONTINUADO,SILLAS AUXILIARES,CAFE,MICROFIBRA
1259,XZ0914:00001:,2,1596261,1767308.0,0.5704350740326368,7473,COMEDOR WARMUND,COMEDORES,SET 6P,LINEA,IMPORTADO,CLÁSICO,METAL + VIDRIO,MATE,6.0,BLANCO,140.0,75.0,80.0,COMEDOR WARMUND 6P BL 3C,SET 6P,BLANCO,METAL + VIDRIO
