Item;Desc. item;Desc. ext. 1 detalle;Desc. ext. 2 detalle;Desc. tipo inventario;ORIGEN;DEPARTAMENTO;SUBCATEGORIA;ESTILO;VIGENCIA;001-DESCRIPCION UNIFICADA;001-ALTO EXHIBIDO;001-ANCHO EXHIBIDO;001-FONDO EXHIBIDO;001-MATERIAL PPAL;001-ACABADO;REF_Combinada;COLOR DEF;Puestos
0018569;SOFA DALIAN 2P;F-150 AGO;F-150 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00103:00103;GRIS;2 Puestos
0018569;SOFA DALIAN 2P;F-153 AGO;F-153 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00116:00116;ROJO;2 Puestos
0018569;SOFA DALIAN 2P;F-301 AGO;F-301 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00184:00184;GRIS;2 Puestos
0018569;SOFA DALIAN 2P;F-302 T/P;F-302 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00185:00185;ROJO;2 Puestos
0018569;SOFA DALIAN 2P;F-131 AGO;F-131 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00061:00061;CAFE;2 Puestos
0018570;SOFA DALIAN 3P;F-150 AGO;F-150 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00103:00103;GRIS;3 Puestos
0018570;SOFA DALIAN 3P;F-153 AGO;F-153 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00116:00116;ROJO;3 Puestos
0018570;SOFA DALIAN 3P;F-301 AGO;F-301 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00184:00184;GRIS;3 Puestos
0018570;SOFA DALIAN 3P;F-302 T/P;F-302 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00185:00185;ROJO;3 Puestos
0019053;SOFA DAVOS 2P DESCONTINUADO;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00067:00130:00130;NEGRO;2 Puestos
0019053;SOFA DAVOS 2P DESCONTINUADO;F-082 T/P;F-082 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00067:00141:00141;CAFE;2 Puestos
0019054;SOFA DAVOS 3P DESCONTINUADO;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;MOD - MODERNO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00068:00130:00130;NEGRO;3 Puestos
0019054;SOFA DAVOS 3P DESCONTINUADO;F-082 T/P;F-082 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00068:00141:00141;CAFE;3 Puestos
0018123;SOFA EARNEST 3P DESCONTINUADO;F-137 AGO;F-137 AGO;PRODUCTO TERMINADO TAPICERIA;NAC - NACIONAL;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA EARNEST;90;150;90;Microfibra;Textiles suaves;D00541:00068:00068;GRIS;3 Puestos
0017941;SOFA EBERHAD 2PTOS;F-159 T/P;F-159 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;001 - LINEA;SOFA EBERHAD;72;147;82;Microfibra;Textiles suaves;D00533:00132:00132;AMARILLO;2 Puestos
0017941;SOFA EBERHAD 2PTOS;F-136 AGO;F-136 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA EBERHAD;72;147;82;Microfibra;Textiles suaves;D00533:00067:00067;CAFE;2 Puestos
0017941;SOFA EBERHAD 2PTOS;F-135 AGO;F-135 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA EBERHAD;72;147;82;Microfibra;Textiles suaves;D00533:00066:00066;CREMA;2 Puestos
0017941;SOFA EBERHAD 2PTOS;F-137 AGO;F-137 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA EBERHAD;72;147;82;Microfibra;Textiles suaves;D00533:00068:00068;GRIS;2 Puestos
0017942;SOFA EBERHAD 3 PTOS;F-159 T/P;F-159 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;001 - LINEA;SOFA EBERHAD;70;145;80;Microfibra;Textiles suaves;D00534:00132:00132;AMARILLO;2 Puestos
0017942;SOFA EBERHAD 3 PTOS;F-135 AGO;F-135 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA EBERHAD;70;145;80;Microfibra;Textiles suaves;D00534:00066:00066;CREMA;2 Puestos
0017942;SOFA EBERHAD 3 PTOS;F-136 AGO;F-136 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA EBERHAD;70;145;80;Microfibra;Textiles suaves;D00534:00067:00067;CAFE;2 Puestos
0017942;SOFA EBERHAD 3 PTOS;F-137 AGO;F-137 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA EBERHAD;70;145;80;Microfibra;Textiles suaves;D00534:00068:00068;GRIS;2 Puestos
0019481;SOFA EVORA 2P;F-306 AGO;F-306 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;70;145;80;Microfibra;Textiles suaves;D00544:00195:00195;GRIS;2 Puestos
0019481;SOFA EVORA 2P;F-132 AGO;F-132 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;70;145;80;Microfibra;Textiles suaves;D00544:00062:00062;MORADO;2 Puestos
0019481;SOFA EVORA 2P;F-131 AGO;F-131 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;70;145;80;Microfibra;Textiles suaves;D00544:00061:00061;CAFE;2 Puestos
0019481;SOFA EVORA 2P;F-137 AGO;F-137 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;003 - NOVEDAD;SOFA EVORA;70;145;80;Microfibra;Textiles suaves;D00544:00068:00068;GRIS;2 Puestos
0019481;SOFA EVORA 2P;F-130 AGO;F-130 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;70;145;80;Microfibra;Textiles suaves;D00544:00058:00058;CAFE;2 Puestos
0019482;SOFA EVORA 3P;F-132 AGO;F-132 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;90;150;90;Microfibra;Textiles suaves;D00545:00062:00062;MORADO;3 Puestos
0019482;SOFA EVORA 3P;F-131 AGO;F-131 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;90;150;90;Microfibra;Textiles suaves;D00545:00061:00061;CAFE;3 Puestos
0019482;SOFA EVORA 3P;F-137 AGO;F-137 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;90;150;90;Microfibra;Textiles suaves;D00545:00068:00068;GRIS;3 Puestos
0019482;SOFA EVORA 3P;F-306 AGO;F-306 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;90;150;90;Microfibra;Textiles suaves;D00545:00195:00195;GRIS;3 Puestos
0019482;SOFA EVORA 3P;F-130 AGO;F-130 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA EVORA;90;150;90;Microfibra;Textiles suaves;D00545:00058:00058;CAFE;3 Puestos
0018567;SOFA FAISAL 2P DESCONTINUADO;F-156 AGO;F-156 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA FAISAL;85;135;80;Microfibra;Textiles suaves;D00048:00120:00120;CAFE;2 Puestos
0018567;SOFA FAISAL 2P DESCONTINUADO;F-160 AGO;F-160 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA FAISAL;85;135;80;Microfibra;Textiles suaves;D00048:00133:00133;VERDE;2 Puestos
0018568;SOFA FAISAL 3P DESCONTINUADO;F-160 AGO;F-160 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA FAISAL;85;135;80;Microfibra;Textiles suaves;D00049:00133:00133;VERDE;3 Puestos
0018391;SOFA FALGUN 2P DESCONTINUADO;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA FALGUN;80;158;87;Microfibra;Textiles suaves;D00017:00065:00065;GRIS;2 Puestos
0018392;SOFA FALGUN 3P DESCONTINUADO;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;MOD - MODERNO;002 - DESCONTINUADO;SOFA FALGUN;85;135;80;Microfibra;Textiles suaves;D00018:00065:00065;GRIS;3 Puestos
0015002;SOFA HASPPER 2P;F-142 AGO;F-142 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CLA - CLÁSICO;002 - DESCONTINUADO;SOFA HASPPER;92;170;92;Microfibra;Textiles suaves;D01306:00073:00073;BEIGE;2 Puestos
0015002;SOFA HASPPER 2P;F-145 AGO;F-145 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CLA - CLÁSICO;002 - DESCONTINUADO;SOFA HASPPER;92;170;92;Microfibra;Textiles suaves;D01306:00076:00076;CAFE;2 Puestos
0015002;SOFA HASPPER 2P;F-143 T/P;F-143 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CLA - CLÁSICO;001 - LINEA;SOFA HASPPER;92;170;92;Microfibra;Textiles suaves;D01306:00074:00074;GRIS;2 Puestos
0015002;SOFA HASPPER 2P;F-144 T/P;F-144 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CLA - CLÁSICO;001 - LINEA;SOFA HASPPER;92;170;92;Microfibra;Textiles suaves;D01306:00075:00075;CAFE;2 Puestos
0015003;SOFA HASPPER 3P;F-142 AGO;F-142 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CLA - CLÁSICO;002 - DESCONTINUADO;SOFA HASPPER;97;210;92;Microfibra;Textiles suaves;D01307:00073:00073;BEIGE;3 Puestos
0015003;SOFA HASPPER 3P;F-143 T/P;F-143 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CLA - CLÁSICO;001 - LINEA;SOFA HASPPER;97;210;92;Microfibra;Textiles suaves;D01307:00074:00074;GRIS;3 Puestos
0015003;SOFA HASPPER 3P;F-144 T/P;F-144 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CLA - CLÁSICO;001 - LINEA;SOFA HASPPER;97;210;92;Microfibra;Textiles suaves;D01307:00075:00075;CAFE;3 Puestos
0015003;SOFA HASPPER 3P;F-145 AGO;F-145 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CLA - CLÁSICO;002 - DESCONTINUADO;SOFA HASPPER;97;210;92;Microfibra;Textiles suaves;D01307:00076:00076;CAFE;3 Puestos
0004060;SOFA JACO 2P;F-130 AGO;F-130 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;76;153;62;Microfibra;Textiles suaves;D00529:00058:00058;CAFE;2 Puestos
0004060;SOFA JACO 2P;F-133 AGO;F-133 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;76;153;62;Microfibra;Textiles suaves;D00529:00063:00063;AZUL;2 Puestos
0004060;SOFA JACO 2P;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;76;153;62;Microfibra;Textiles suaves;D00529:00065:00065;GRIS;2 Puestos
0004060;SOFA JACO 2P;F-305 AGO;F-305 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;76;153;62;Microfibra;Textiles suaves;D00529:00194:00194;GRIS;2 Puestos
0004060;SOFA JACO 2P;F-059 AGO;F-059 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;76;153;62;Microfibra;Textiles suaves;D00529:00113:00113;CAFE;2 Puestos
0004061;SOFA JACO 3P;F-130 AGO;F-130 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;81;163;87;Microfibra;Textiles suaves;D00530:00058:00058;CAFE;3 Puestos
0004061;SOFA JACO 3P;F-133 AGO;F-133 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;81;163;87;Microfibra;Textiles suaves;D00530:00063:00063;AZUL;3 Puestos
0004061;SOFA JACO 3P;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;81;163;87;Microfibra;Textiles suaves;D00530:00065:00065;GRIS;3 Puestos
0004061;SOFA JACO 3P;F-059 AGO;F-059 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;81;163;87;Microfibra;Textiles suaves;D00530:00113:00113;CAFE;3 Puestos
0004061;SOFA JACO 3P;F-305 AGO;F-305 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JACO;81;163;87;Microfibra;Textiles suaves;D00530:00194:00194;GRIS;3 Puestos
0019062;SOFA JARKA 2P BG;C.BEIGE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;C+M - CLÁSICO + MODERNO;003 - NOVEDAD;SOFA RECLINABKE JARKA;105;164;93;Sintético;Superficies mates;XC0035:00036:;BEIGE;2 Puestos
0019061;SOFA JARKA 3P BG;C.BEIGE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RECL - RECLINABLES;C+M - CLÁSICO + MODERNO;003 - NOVEDAD;SOFA RECLINABKE JARKA;105;205;93;Sintético;Superficies mates;XC0034:00036:;BEIGE;3 Puestos
0015305;SOFA JENNA 2P DESCONTINUADO;F-268 T/P;F-268 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA JENNA;76;153;62;Sintético;Superficies mates;D00918:00013:00013;GRIS;2 Puestos
0015306;SOFA JENNA 3P DESCONTINUADO;F-144 T/P;F-144 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;MOD - MODERNO;002 - DESCONTINUADO;SOFA JENNA;81;163;87;Sintético;Superficies mates;D00919:00075:00075;CAFE;3 Puestos
0015307;SOFA JINELLE 2P DESCONTINUADO;F-085 T/P;F-084 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA JINELLE;76;153;62;Sintético;Superficies mates;D00920:00130:00129;NEGRO;2 Puestos
0015308;SOFA JINELLE 3P DESCONTINUADO;F-083 T/L;F-263 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;MOD - MODERNO;002 - DESCONTINUADO;SOFA JINELLE;81;163;87;Sintético;Superficies mates;D00921:00128:00008;BEIGE;3 Puestos
0015308;SOFA JINELLE 3P DESCONTINUADO;F-085 T/P;F-084 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;MOD - MODERNO;002 - DESCONTINUADO;SOFA JINELLE;81;163;87;Sintético;Superficies mates;D00921:00130:00129;NEGRO;3 Puestos
0015309;SOFA JOANNIE 2P DESCONTINUADO;F-142 AGO;F-144 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA JOANNIE;76;153;62;Sintético;Superficies mates;D00922:00073:00075;BEIGE;2 Puestos
0015310;SOFA JOANNIE 3P DESCONTINUADO;F-142 AGO;F-144 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA JOANNIE;81;163;87;Sintético;Superficies mates;D00923:00073:00075;BEIGE;3 Puestos
0018175;SOFA KAMOD CUER GR PATAS BG;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA KAMOD;76;153;62;Sintético;Superficies mates;XA0707:00029:;GRIS;2 Puestos
0015048;SOFA KANU 2P;F-159 T/P;F-159 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;001 - LINEA;SOFA KANU;88;144;92;Microfibra;Textiles suaves;D00981:00132:00132;AMARILLO;2 Puestos
0015048;SOFA KANU 2P;F-157 AGO;F-157 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA KANU;88;144;92;Microfibra;Textiles suaves;D00981:00124:00124;GRIS;2 Puestos
0015048;SOFA KANU 2P;F-141 AGO;F-141 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA KANU;88;144;92;Microfibra;Textiles suaves;D00981:00072:00072;GRIS;2 Puestos
0015049;SOFA KANU 3P;F-159 T/P;F-159 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;001 - LINEA;SOFA KANU;88;192;92;Microfibra;Textiles suaves;D00982:00132:00132;AMARILLO;3 Puestos
0015049;SOFA KANU 3P;F-157 AGO;F-157 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA KANU;88;192;92;Microfibra;Textiles suaves;D00982:00124:00124;GRIS;3 Puestos
0015049;SOFA KANU 3P;F-141 AGO;F-141 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA KANU;88;192;92;Microfibra;Textiles suaves;D00982:00072:00072;GRIS;3 Puestos
0019171;SOFA LABIB 2P AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA LABIB;77;130;65;Microfibra;Textiles suaves;XC0099:00046:;AZUL;2 Puestos
0019135;SOFA LABIB 2P GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA LABIB;77;130;65;Microfibra;Textiles suaves;XC0098:00029:;GRIS;2 Puestos
0019173;SOFA LAERTES 2P AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;003 - NOVEDAD;SOFA LAERTES;77;130;65;Microfibra;Textiles suaves;XC0101:00046:;AZUL;2 Puestos
0019172;SOFA LAERTES 2P GR;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;003 - NOVEDAD;SOFA LAERTES;77;130;65;Microfibra;Textiles suaves;XC0100:00029:;GRIS;2 Puestos
0016896;SOFA LANCER 2P;F-138 AGO;F-138 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA LANCER;85;139;85;Microfibra;Textiles suaves;D00986:00069:00069;AMARILLO;2 Puestos
0016896;SOFA LANCER 2P;F-146 AGO;F-146 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA LANCER;85;139;85;Microfibra;Textiles suaves;D00986:00081:00081;BEIGE;2 Puestos
0016896;SOFA LANCER 2P;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA LANCER;85;139;85;Microfibra;Textiles suaves;D00986:00065:00065;GRIS;2 Puestos
